,@FREQ,@REF_AREA,@INDICATOR,@COUNTERPART_AREA,@UNIT_MULT,@TIME_FORMAT,Obs_0_@TIME_PERIOD,Obs_0_@OBS_VALUE,Obs_1_@TIME_PERIOD,Obs_1_@OBS_VALUE,Obs_2_@TIME_PERIOD,Obs_2_@OBS_VALUE,Obs_3_@TIME_PERIOD,Obs_3_@OBS_VALUE,Obs_4_@TIME_PERIOD,Obs_4_@OBS_VALUE,Obs_5_@TIME_PERIOD,Obs_5_@OBS_VALUE,Obs_6_@TIME_PERIOD,Obs_6_@OBS_VALUE,Obs_7_@TIME_PERIOD,Obs_7_@OBS_VALUE,Obs_8_@TIME_PERIOD,Obs_8_@OBS_VALUE,Obs_9_@TIME_PERIOD,Obs_9_@OBS_VALUE,Obs_10_@TIME_PERIOD,Obs_10_@OBS_VALUE,Obs_11_@TIME_PERIOD,Obs_11_@OBS_VALUE,Obs_12_@TIME_PERIOD,Obs_12_@OBS_VALUE,Obs_13_@TIME_PERIOD,Obs_13_@OBS_VALUE,Obs_14_@TIME_PERIOD,Obs_14_@OBS_VALUE,Obs_15_@TIME_PERIOD,Obs_15_@OBS_VALUE,Obs_16_@TIME_PERIOD,Obs_16_@OBS_VALUE,Obs_17_@TIME_PERIOD,Obs_17_@OBS_VALUE,Obs_18_@TIME_PERIOD,Obs_18_@OBS_VALUE,Obs_19_@TIME_PERIOD,Obs_19_@OBS_VALUE,Obs_20_@TIME_PERIOD,Obs_20_@OBS_VALUE,Obs_21_@TIME_PERIOD,Obs_21_@OBS_VALUE,Obs_22_@TIME_PERIOD,Obs_22_@OBS_VALUE,Obs_23_@TIME_PERIOD,Obs_23_@OBS_VALUE,Obs_24_@TIME_PERIOD,Obs_24_@OBS_VALUE,Obs_25_@TIME_PERIOD,Obs_25_@OBS_VALUE,Obs_26_@TIME_PERIOD,Obs_26_@OBS_VALUE,Obs_27_@TIME_PERIOD,Obs_27_@OBS_VALUE,Obs_28_@TIME_PERIOD,Obs_28_@OBS_VALUE,Obs_29_@TIME_PERIOD,Obs_29_@OBS_VALUE,Obs_30_@TIME_PERIOD,Obs_30_@OBS_VALUE,Obs_31_@TIME_PERIOD,Obs_31_@OBS_VALUE,Obs_32_@TIME_PERIOD,Obs_32_@OBS_VALUE,Obs_33_@TIME_PERIOD,Obs_33_@OBS_VALUE,Obs_34_@TIME_PERIOD,Obs_34_@OBS_VALUE,Obs_35_@TIME_PERIOD,Obs_35_@OBS_VALUE
123,M,FO,TXG_FOB_USD,W00,6,P1M,2021-01,115.861555,2021-02,110.187925,2021-03,135.249822,2021-04,119.908521,2021-05,129.018775,2021-06,121.781533,2021-07,124.647097,2021-08,117.57895,2021-09,142.897115,2021-10,148.813398,2021-11,159.879021,2021-12,165.528119,2022-01,146.80397,2022-02,152.266246,2022-03,193.122107,2022-04,184.10447,2022-05,223.419992,2022-06,186.474565,2022-07,174.472845,2022-08,206.769305,2022-09,188.829449,2022-10,182.47904,2022-11,178.510065,2022-12,178.44083,2023-01,196.414637,2023-02,145.997466,2023-03,203.633912,2023-04,212.067589,2023-05,206.266849,2023-06,153.019801,2023-07,195.277193,2023-08,244.010447,2023-09,230.2842,2023-10,174.653394,2023-11,207.058128,2023-12,215.577397
124,M,CO,TXG_FOB_USD,W00,6,P1M,2021-01,2610.936425,2021-02,2938.99412,2021-03,3383.554082,2021-04,2976.372347,2021-05,3096.913284,2021-06,3182.215712,2021-07,3444.157914,2021-08,3465.142877,2021-09,3792.235511,2021-10,3799.111289,2021-11,4155.804672,2021-12,4544.550858,2022-01,3801.019737,2022-02,4208.688468,2022-03,4956.44985,2022-04,5459.815047,2022-05,4661.726791,2022-06,5548.507218,2022-07,5912.811649,2022-08,4495.850736,2022-09,4777.620016,2022-10,4225.66457,2022-11,4560.636098,2022-12,4496.910269,2023-01,3695.441117,2023-02,4201.990155,2023-03,4462.033719,2023-04,3738.327632,2023-05,4530.305456,2023-06,3985.271044,2023-07,4094.316247,2023-08,3945.501584,2023-09,4126.253069,2023-10,4149.956326,2023-11,4150.930103,2023-12,4444.348688
125,M,ZA,TXG_FOB_USD,W00,6,P1M,2021-01,7279.948943,2021-02,8693.549607,2021-03,11215.668865,2021-04,9685.517542,2021-05,11618.640113,2021-06,11640.748198,2021-07,9967.486012,2021-08,10745.864977,2021-09,10779.524065,2021-10,10468.29476,2021-11,10481.597265,2021-12,9777.180578,2022-01,8481.645401,2022-02,9396.524857,2022-03,12419.395949,2022-04,10203.727251,2022-05,11344.512478,2022-06,11638.433622,2022-07,10490.359677,2022-08,10402.358573,2022-09,10923.595687,2022-10,8800.768729,2022-11,9838.919022,2022-12,9447.027448,2023-01,8077.180745,2023-02,8434.184013,2023-03,10630.184461,2023-04,8952.983112,2023-05,9621.366142,2023-06,8820.14257,2023-07,9481.834101,2023-08,9604.141821,2023-09,9145.188262,2023-10,8921.338814,2023-11,9972.813014,2023-12,8864.72049
126,M,DE2,TXG_FOB_USD,W00,6,P1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,M,CZ,TXG_FOB_USD,W00,6,P1M,2021-01,17656.918679,2021-02,17809.347086,2021-03,21099.592597,2021-04,19842.858649,2021-05,19314.98857,2021-06,20011.226238,2021-07,17139.246908,2021-08,16131.688701,2021-09,19006.383687,2021-10,19019.171002,2021-11,21333.263219,2021-12,18163.414132,2022-01,19769.29169,2022-02,19051.579726,2022-03,21719.318046,2022-04,18880.212684,2022-05,20645.184764,2022-06,21575.614328,2022-07,17529.432277,2022-08,18919.812849,2022-09,21410.104197,2022-10,20383.169422,2022-11,22901.262126,2022-12,19186.756257,2023-01,22012.700665,2023-02,20661.271408,2023-03,23689.88565,2023-04,20450.663999,2023-05,21953.270544,2023-06,22924.11021,2023-07,18997.977207,2023-08,19537.083204,2023-09,21083.863402,2023-10,22735.775481,2023-11,23620.624945,2023-12,18173.468918
128,M,XR29,TXG_FOB_USD,W00,6,P1M,2021-01,922295.415541,2021-02,929942.449605,2021-03,1119721.773951,2021-04,1038935.346362,2021-05,1035219.698463,2021-06,1103571.736352,2021-07,1065154.86511,2021-08,1000863.576788,2021-09,1086792.940457,2021-10,1128035.57128,2021-11,1161335.828473,2021-12,1135897.343334,2022-01,1068421.116237,2022-02,1088875.586858,2022-03,1266885.091134,2022-04,1143762.759226,2022-05,1197879.036226,2022-06,1217012.790704,2022-07,1156221.92151,2022-08,1141026.446424,2022-09,1193333.307808,2022-10,1147314.49179,2022-11,1180000.950802,2022-12,1138579.515456,2023-01,1091222.670873,2023-02,1092383.416703,2023-03,1243708.00316,2023-04,1075239.286215,2023-05,1135091.656601,2023-06,1159604.137446,2023-07,1091563.395229,2023-08,1069118.10183,2023-09,1117983.189353,2023-10,1155571.563936,2023-11,1163579.834153,2023-12,1077378.483896
129,M,CN,TXG_FOB_USD,W00,6,P1M,2021-01,264017.32327,2021-02,204854.674423,2021-03,241133.30098,2021-04,263922.76144,2021-05,263921.53875,2021-06,281416.25075,2021-07,282661.27327,2021-08,294313.97704,2021-09,305735.32017,2021-10,300219.78255,2021-11,325523.56545,2021-12,340497.20457,2022-01,327284.14136,2022-02,217416.21448,2022-03,276082.93157,2022-04,273617.65841,2022-05,308243.79857,2022-06,331261.24595,2022-07,332960.41493,2022-08,314918.67343,2022-09,322752.62452,2022-10,298370.13869,2022-11,295498.19435,2022-12,306075.45449,2023-01,292275.544404,2023-02,214025.81126,2023-03,315589.337172,2023-04,295417.981248,2023-05,283484.00503,2023-06,285321.639213,2023-07,281755.998649,2023-08,284790.964998,2023-09,299129.676703,2023-10,274827.039933,2023-11,291934.516815,2023-12,303618.318304
130,M,NP,TXG_FOB_USD,W00,6,P1M,2021-01,89.108372,2021-02,92.592925,2021-03,116.004318,2021-04,131.073806,2021-05,117.926945,2021-06,147.800228,2021-07,189.940048,2021-08,202.852333,2021-09,215.420796,2021-10,205.936309,2021-11,156.923563,2021-12,170.446455,2022-01,129.779585,2022-02,129.983334,2022-03,134.206924,2022-04,129.283574,2022-05,103.34548,2022-06,113.951845,2022-07,127.290359,2022-08,135.097702,2022-09,123.385177,2022-10,107.65752,2022-11,121.029156,2022-12,122.59656,2023-01,105.901519,2023-02,107.044602,2023-03,97.913875,2023-04,98.929612,2023-05,112.122912,2023-06,158.137809,2023-07,111.659773,2023-08,122.122656,2023-09,116.98186,2023-10,125.907443,2023-11,88.549863,2023-12,97.085409
131,M,SG,TXG_FOB_USD,W00,6,P1M,2021-01,33946.649378,2021-02,32111.96146,2021-03,41302.241289,2021-04,37908.533321,2021-05,35595.984435,2021-06,37278.392006,2021-07,36850.348233,2021-08,38402.915282,2021-09,38673.580775,2021-10,40026.918385,2021-11,41873.538467,2021-12,43435.900344,2022-01,40665.77333,2022-02,38680.707014,2022-03,46453.687567,2022-04,44252.133746,2022-05,43499.707683,2022-06,46440.736186,2022-07,46125.308731,2022-08,45804.654669,2022-09,44208.810655,2022-10,40039.420216,2022-11,39164.733441,2022-12,40680.535278,2023-01,37392.671995,2023-02,37899.947086,2023-03,44039.812725,2023-04,37055.381765,2023-05,37904.567435,2023-06,39478.113298,2023-07,39221.319777,2023-08,40016.512734,2023-09,39996.360985,2023-10,42417.831392,2023-11,41212.282672,2023-12,39384.795617
132,M,CD,TXG_FOB_USD,W00,6,P1M,2021-01,1115.330012,2021-02,1550.597901,2021-03,2199.737704,2021-04,2164.998082,2021-05,2431.901324,2021-06,1919.792204,2021-07,1856.650993,2021-08,2327.525568,2021-09,1633.680599,2021-10,1576.195091,2021-11,1396.982305,2021-12,1392.520839,2022-01,1367.05268,2022-02,1218.226546,2022-03,2326.389982,2022-04,1851.709459,2022-05,1167.301497,2022-06,1056.724383,2022-07,1611.485684,2022-08,1362.268238,2022-09,981.54866,2022-10,1036.150986,2022-11,913.6506,2022-12,926.387408,2023-01,962.292524,2023-02,886.011959,2023-03,2401.948974,2023-04,1561.1363,2023-05,1696.412993,2023-06,1192.453068,2023-07,974.358708,2023-08,1011.863364,2023-09,1066.820889,2023-10,805.953858,2023-11,1202.040784,2023-12,1349.548299
133,M,SL,TXG_FOB_USD,W00,6,P1M,2021-01,26.885583,2021-02,23.868104,2021-03,30.687203,2021-04,32.211714,2021-05,29.861148,2021-06,29.481105,2021-07,35.813086,2021-08,34.168439,2021-09,39.881401,2021-10,41.749161,2021-11,36.711033,2021-12,46.887959,2022-01,34.653461,2022-02,33.781307,2022-03,48.908854,2022-04,38.577679,2022-05,40.232832,2022-06,38.533094,2022-07,60.933308,2022-08,37.481086,2022-09,40.42984,2022-10,32.194256,2022-11,35.898289,2022-12,38.148972,2023-01,44.156392,2023-02,36.509741,2023-03,52.266918,2023-04,42.972059,2023-05,45.531847,2023-06,44.842792,2023-07,52.39497,2023-08,41.600352,2023-09,34.46421,2023-10,39.927241,2023-11,39.241634,2023-12,47.208413
134,M,DZ,TXG_FOB_USD,W00,6,P1M,2021-01,2111.486387,2021-02,2619.861697,2021-03,2922.300852,2021-04,3206.461493,2021-05,3024.578753,2021-06,3260.226673,2021-07,3356.481308,2021-08,3166.619784,2021-09,3350.201666,2021-10,4799.856713,2021-11,2874.290279,2021-12,3742.477792,2022-01,4019.403141,2022-02,4040.036843,2022-03,5169.013882,2022-04,5300.499497,2022-05,5695.53793,2022-06,5944.216145,2022-07,5093.43643,2022-08,6642.142159,2022-09,5764.250188,2022-10,5781.34006,2022-11,5717.806641,2022-12,5934.529662,2023-01,4782.93901,2023-02,4481.711254,2023-03,4602.0049,2023-04,4735.361732,2023-05,4338.295743,2023-06,3958.429837,2023-07,4714.646426,2023-08,4501.602164,2023-09,5152.782207,2023-10,5607.001316,2023-11,5148.788659,2023-12,5336.17725
135,M,SB,TXG_FOB_USD,W00,6,P1M,2021-01,28.935451,2021-02,25.607045,2021-03,21.701538,2021-04,46.133904,2021-05,27.584803,2021-06,40.677642,2021-07,31.586627,2021-08,21.144362,2021-09,38.873821,2021-10,27.551338,2021-11,35.484442,2021-12,29.022355,2022-01,29.177003,2022-02,49.809007,2022-03,32.061639,2022-04,35.091193,2022-05,31.8377,2022-06,33.800466,2022-07,26.239928,2022-08,35.258108,2022-09,45.437769,2022-10,28.190854,2022-11,33.81619,2022-12,24.734351,2023-01,43.673081,2023-02,33.277116,2023-03,36.288103,2023-04,37.288604,2023-05,42.200891,2023-06,24.384066,2023-07,45.244911,2023-08,30.055062,2023-09,29.720566,2023-10,42.913269,2023-11,24.397486,2023-12,23.379752
136,M,MW,TXG_FOB_USD,W00,6,P1M,2021-01,89.601228,2021-02,105.735217,2021-03,69.110476,2021-04,69.473175,2021-05,75.294022,2021-06,69.763044,2021-07,97.258965,2021-08,97.781657,2021-09,74.631969,2021-10,88.929281,2021-11,88.479616,2021-12,133.872075,2022-01,84.278029,2022-02,112.096623,2022-03,86.552064,2022-04,68.395798,2022-05,72.749816,2022-06,82.326063,2022-07,50.875227,2022-08,60.24925,2022-09,68.696031,2022-10,87.548257,2022-11,93.280626,2022-12,90.683648,2023-01,94.680633,2023-02,86.799555,2023-03,142.543727,2023-04,65.977138,2023-05,65.940298,2023-06,63.006338,2023-07,54.463512,2023-08,50.228853,2023-09,66.290497,2023-10,80.473934,2023-11,76.636108,2023-12,100.43834
137,M,AR,TXG_FOB_USD,W00,6,P1M,2021-01,4893.387242,2021-02,4758.652646,2021-03,5696.956741,2021-04,6119.104786,2021-05,6808.144209,2021-06,7004.338681,2021-07,7243.402451,2021-08,8084.27057,2021-09,7562.400475,2021-10,6851.424523,2021-11,6146.148679,2021-12,6460.831182,2022-01,5495.517539,2022-02,6407.389218,2022-03,7291.854862,2022-04,8313.088326,2022-05,8213.544034,2022-06,8420.786964,2022-07,7793.111978,2022-08,7466.50053,2022-09,7514.75771,2022-10,7946.735996,2022-11,7111.319827,2022-12,6082.580565,2023-01,4916.055398,2023-02,5208.53975,2023-03,5725.277725,2023-04,5894.818008,2023-05,6233.086402,2023-06,5400.282114,2023-07,6054.617324,2023-08,5899.821198,2023-09,5716.215933,2023-10,5326.150994,2023-11,4915.427799,2023-12,5209.310938
138,M,JP,TXG_FOB_USD,W00,6,P1M,2021-01,55735.597776,2021-02,57302.81771,2021-03,67908.806124,2021-04,65795.509783,2021-05,57371.984818,2021-06,65591.710042,2021-07,66772.289624,2021-08,60136.046456,2021-09,62067.095938,2021-10,63503.464615,2021-11,64613.459443,2021-12,69367.381055,2022-01,55126.989445,2022-02,62404.07695,2022-03,71383.870382,2022-04,63976.378632,2022-05,56267.958466,2022-06,64384.70486,2022-07,64037.826656,2022-08,59595.95116,2022-09,61552.596522,2022-10,61231.25166,2022-11,61874.416694,2022-12,64884.40976,2023-01,50254.873424,2023-02,57728.910499,2023-03,65921.833273,2023-04,62165.01623,2023-05,53150.003412,2023-06,61941.44783,2023-07,61942.603064,2023-08,55218.997448,2023-09,62257.245308,2023-10,61171.924299,2023-11,58857.880557,2023-12,66643.72635
139,M,US,TXG_FOB_USD,W00,6,P1M,2021-01,128162.027555,2021-02,124181.972161,2021-03,152670.631085,2021-04,144017.693725,2021-05,145815.209764,2021-06,148067.459313,2021-07,144269.751313,2021-08,148295.188591,2021-09,142338.942484,2021-10,164137.5881,2021-11,156533.184637,2021-12,159331.91918,2022-01,147848.039155,2022-02,150555.182105,2022-03,179313.755589,2022-04,173533.942726,2022-05,179047.521073,2022-06,182662.889621,2022-07,175896.829596,2022-08,181182.273036,2022-09,175979.939594,2022-10,180101.367758,2022-11,171279.892292,2022-12,167755.338887,2023-01,165436.912157,2023-02,158868.827405,2023-03,184529.346128,2023-04,162293.975259,2023-05,167005.317648,2023-06,167361.220421,2023-07,159630.506136,2023-08,171455.243287,2023-09,171128.451729,2023-10,178102.03549,2023-11,166015.457969,2023-12,167724.341504
140,M,IQ,TXG_FOB_USD,W00,6,P1M,2021-01,5362.145373,2021-02,5570.873832,2021-03,5258.147206,2021-04,6938.854369,2021-05,6177.084236,2021-06,5899.357817,2021-07,7497.798112,2021-08,6850.11392,2021-09,8032.968354,2021-10,6877.358437,2021-11,8824.026305,2021-12,8884.239423,2022-01,8818.716386,2022-02,8816.139464,2022-03,11347.951176,2022-04,10666.837412,2022-05,11836.952484,2022-06,11341.73793,2022-07,11853.133505,2022-08,10786.174689,2022-09,10692.835678,2022-10,10099.128517,2022-11,10382.095045,2022-12,9087.63072,2023-01,8411.386094,2023-02,8308.565212,2023-03,10371.533611,2023-04,8103.271705,2023-05,8116.973441,2023-06,7587.02894,2023-07,8107.955044,2023-08,8892.384164,2023-09,9141.070464,2023-10,10623.662208,2023-11,9459.154301,2023-12,9116.279449
141,M,NC,TXG_FOB_USD,W00,6,P1M,2021-01,87.374223,2021-02,63.958723,2021-03,173.483931,2021-04,138.548667,2021-05,115.724221,2021-06,153.152215,2021-07,133.244419,2021-08,160.087158,2021-09,139.568887,2021-10,154.473827,2021-11,185.691704,2021-12,241.758975,2022-01,115.09779,2022-02,127.900941,2022-03,127.314053,2022-04,209.283274,2022-05,308.553579,2022-06,240.825043,2022-07,244.940542,2022-08,195.825274,2022-09,130.525958,2022-10,222.527111,2022-11,167.465528,2022-12,141.363402,2023-01,119.13751,2023-02,159.30768,2023-03,244.839214,2023-04,144.662423,2023-05,146.520639,2023-06,160.213502,2023-07,120.673865,2023-08,118.603955,2023-09,152.808332,2023-10,99.302488,2023-11,161.567479,2023-12,103.251402
142,M,KG,TXG_FOB_USD,W00,6,P1M,2021-01,99.492066,2021-02,137.716778,2021-03,187.737091,2021-04,166.310222,2021-05,146.609381,2021-06,119.703887,2021-07,101.885519,2021-08,112.638113,2021-09,121.843012,2021-10,155.110993,2021-11,131.012578,2021-12,178.888772,2022-01,111.168602,2022-02,139.061339,2022-03,125.82833,2022-04,142.403988,2022-05,202.494346,2022-06,239.485401,2022-07,131.878388,2022-08,148.664907,2022-09,146.539005,2022-10,474.111083,2022-11,165.826187,2022-12,159.233451,2023-01,121.0544,2023-02,133.175694,2023-03,187.00357,2023-04,180.628447,2023-05,365.260996,2023-06,333.445641,2023-07,331.05043,2023-08,227.833612,2023-09,236.242482,2023-10,328.175911,2023-11,1146.314492,2023-12,1542.621369
143,M,EC,TXG_FOB_USD,W00,6,P1M,2021-01,1814.879772,2021-02,1953.815592,2021-03,2092.597383,2021-04,2231.056727,2021-05,2220.923691,2021-06,2272.930103,2021-07,2277.116195,2021-08,2245.066157,2021-09,2302.402291,2021-10,2577.654438,2021-11,2608.241299,2021-12,2102.471794,2022-01,2455.596632,2022-02,2666.815404,2022-03,2962.655563,2022-04,2891.590542,2022-05,2843.803556,2022-06,3047.665521,2022-07,2690.790922,2022-08,2642.504706,2022-09,2625.421644,2022-10,2623.607893,2022-11,2570.078815,2022-12,2606.350467,2023-01,2337.696329,2023-02,2521.977332,2023-03,2601.686929,2023-04,2528.207941,2023-05,2638.230077,2023-06,2530.767758,2023-07,2567.234728,2023-08,2620.701046,2023-09,3065.527215,2023-10,2592.712324,2023-11,2511.120203,2023-12,2596.003894
144,M,A10,TXG_FOB_USD,W00,6,P1M,2021-01,77164.573962,2021-02,84110.637634,2021-03,102802.128243,2021-04,101367.057204,2021-05,104212.68188,2021-06,107542.024826,2021-07,104374.462163,2021-08,105732.612751,2021-09,103269.831216,2021-10,102834.222393,2021-11,104487.215894,2021-12,112248.515213,2022-01,90957.541471,2022-02,106725.584693,2022-03,125344.767671,2022-04,119056.375843,2022-05,124076.294412,2022-06,129114.031144,2022-07,120524.170645,2022-08,123341.364528,2022-09,121813.282595,2022-10,117333.503231,2022-11,116973.021442,2022-12,115863.611668,2023-01,103170.823619,2023-02,102188.782134,2023-03,128331.16512,2023-04,110412.842366,2023-05,125802.33548,2023-06,119475.323844,2023-07,113651.71747,2023-08,121968.348394,2023-09,115701.704051,2023-10,118944.593816,2023-11,114957.636574,2023-12,116021.211195
145,M,KW,TXG_FOB_USD,W00,6,P1M,2021-01,4023.261809,2021-02,4496.002506,2021-03,5007.536282,2021-04,4674.891723,2021-05,5613.516957,2021-06,6220.185431,2021-07,6589.682167,2021-08,5780.046591,2021-09,5838.505854,2021-10,6493.933696,2021-11,7292.47425,2021-12,6273.517428,2022-01,7140.733046,2022-02,7111.481668,2022-03,9475.687794,2022-04,8976.89653,2022-05,9191.385427,2022-06,10139.193888,2022-07,8879.820428,2022-08,9310.02874,2022-09,8010.747001,2022-10,7807.468342,2022-11,7549.784618,2022-12,6647.507424,2023-01,7497.560383,2023-02,7078.208614,2023-03,7007.271629,2023-04,7025.777066,2023-05,6392.671412,2023-06,6522.507136,2023-07,7451.528229,2023-08,8138.147165,2023-09,7525.000731,2023-10,8945.127789,2023-11,7059.512964,2023-12,7225.617949
146,M,BY,TXG_FOB_USD,W00,6,P1M,2021-01,2470.1689,2021-02,2732.0664,2021-03,3111.18,2021-04,3209.6858,2021-05,3093.3184,2021-06,3172.1327,2021-07,3297.6766,2021-08,3521.1467,2021-09,3627.6284,2021-10,3795.0266,2021-11,4244.4443,2021-12,3712.4963,2022-01,3299.0999,2022-02,3000.6694,2022-03,2427.0197,2022-04,2474.7097,2022-05,2775.0929,2022-06,3160.0903,2022-07,2965.976072,2022-08,2888.806204,2022-09,3473.116931,2022-10,2442.884312,2022-11,2645.925459,2022-12,2704.750543,2023-01,2399.272093,2023-02,2267.047412,2023-03,2463.56219,2023-04,2210.283117,2023-05,2225.189902,2023-06,2063.477356,2023-07,1969.30617,2023-08,2170.435764,2023-09,1942.387068,2023-10,2395.082,2023-11,2174.797147,2023-12,2240.1358
147,M,BJ,TXG_FOB_USD,W00,6,P1M,2021-01,76.938346,2021-02,83.701555,2021-03,99.031306,2021-04,81.518608,2021-05,106.141436,2021-06,108.858077,2021-07,102.672138,2021-08,92.972028,2021-09,66.781294,2021-10,69.569243,2021-11,36.218518,2021-12,101.375875,2022-01,95.769582,2022-02,100.680735,2022-03,105.691057,2022-04,93.179936,2022-05,98.731608,2022-06,109.190397,2022-07,88.1616,2022-08,57.877258,2022-09,35.492462,2022-10,22.091144,2022-11,27.780688,2022-12,73.814515,2023-01,87.914937,2023-02,99.202681,2023-03,103.836857,2023-04,84.20841,2023-05,94.607404,2023-06,99.203194,2023-07,118.978405,2023-08,77.342713,2023-09,56.848686,2023-10,80.715971,2023-11,58.382692,2023-12,92.052934
148,M,GD,TXG_FOB_USD,W00,6,P1M,2021-01,1.6362,2021-02,1.468141,2021-03,2.186512,2021-04,1.86285,2021-05,2.03141,2021-06,1.901088,2021-07,2.049781,2021-08,1.397254,2021-09,1.740715,2021-10,1.176174,2021-11,1.997015,2021-12,1.705507,2022-01,0.922666,2022-02,1.42223,2022-03,2.502067,2022-04,2.024253,2022-05,2.154941,2022-06,1.898795,2022-07,1.607148,2022-08,1.205576,2022-09,1.089168,2022-10,1.259455,2022-11,2.537636,2022-12,1.68049,2023-01,1.361749,2023-02,1.211558,2023-03,2.504017,2023-04,3.24274,2023-05,3.397476,2023-06,1.892941,2023-07,3.211825,2023-08,3.106562,2023-09,1.705048,2023-10,2.054046,2023-11,1.3115,2023-12,1.482182
149,M,RS,TXG_FOB_USD,W00,6,P1M,2021-01,1654.292142,2021-02,1920.590708,2021-03,2260.003507,2021-04,2097.181565,2021-05,2014.642187,2021-06,2187.339302,2021-07,2195.922219,2021-08,2043.012856,2021-09,2324.686322,2021-10,2292.047307,2021-11,2317.47191,2021-12,2252.167522,2022-01,2046.77895,2022-02,2316.18118,2022-03,2734.938685,2022-04,2422.633375,2022-05,2522.385548,2022-06,2560.253067,2022-07,2314.403998,2022-08,2251.349642,2022-09,2538.250717,2022-10,2431.881448,2022-11,2481.247497,2022-12,2436.674886,2023-01,2341.27545,2023-02,2520.383618,2023-03,2964.842999,2023-04,2566.652258,2023-05,2654.814279,2023-06,2714.712385,2023-07,2526.297518,2023-08,2416.969418,2023-09,2600.460165,2023-10,2572.006911,2023-11,2634.407907,2023-12,2389.316941
150,M,IR,TXG_FOB_USD,W00,6,P1M,2021-01,1300.323658,2021-02,1180.957383,2021-03,1432.199319,2021-04,1299.779146,2021-05,1374.926027,2021-06,1463.010368,2021-07,1348.863718,2021-08,1544.268696,2021-09,1355.10894,2021-10,1393.940001,2021-11,1691.084715,2021-12,1863.968232,2022-01,1670.464135,2022-02,1546.840616,2022-03,1830.724995,2022-04,1491.257346,2022-05,1774.179596,2022-06,1977.577288,2022-07,1390.331368,2022-08,1472.668811,2022-09,1370.095941,2022-10,1387.352323,2022-11,1409.725286,2022-12,1343.983537,2023-01,1290.060475,2023-02,1298.170593,2023-03,1472.095245,2023-04,1191.166992,2023-05,1299.963766,2023-06,1126.246844,2023-07,1115.896364,2023-08,1186.044163,2023-09,1123.17255,2023-10,1289.525927,2023-11,1294.608665,2023-12,1315.653962
151,M,PH,TXG_FOB_USD,W00,6,P1M,2021-01,5521.466746,2021-02,5350.328949,2021-03,6772.036168,2021-04,5780.455449,2021-05,5941.446948,2021-06,6575.888284,2021-07,6485.442772,2021-08,6539.616289,2021-09,6688.729029,2021-10,6412.082613,2021-11,6273.257785,2021-12,6278.718821,2022-01,6045.941073,2022-02,6200.981978,2022-03,7175.329597,2022-04,6141.569972,2022-05,6319.256581,2022-06,7163.018173,2022-07,6742.539228,2022-08,7218.529297,2022-09,7147.939854,2022-10,7705.853181,2022-11,7096.475403,2022-12,5797.733743,2023-01,5253.511941,2023-02,5078.122315,2023-03,6529.874782,2023-04,4903.505711,2023-05,6473.73283,2023-06,6702.845935,2023-07,6164.115033,2023-08,6702.012334,2023-09,6732.110199,2023-10,6364.35921,2023-11,6230.928799,2023-12,6073.22962
152,M,CH,TXG_FOB_USD,W00,6,P1M,2021-01,27601.991593,2021-02,28621.58518,2021-03,35358.147082,2021-04,31493.570156,2021-05,29165.702802,2021-06,33521.827181,2021-07,30975.245809,2021-08,29988.925044,2021-09,32189.494827,2021-10,33824.213017,2021-11,36694.262762,2021-12,29966.586934,2022-01,31689.627952,2022-02,34979.032252,2022-03,38520.849335,2022-04,28939.615107,2022-05,32778.108022,2022-06,31650.960271,2022-07,35426.018014,2022-08,31025.234181,2022-09,36419.271784,2022-10,33782.956492,2022-11,33760.486502,2022-12,32779.810091,2023-01,35474.010024,2023-02,36631.05597,2023-03,40024.847326,2023-04,31086.351373,2023-05,38298.525511,2023-06,36538.093653,2023-07,31926.63436,2023-08,32874.980476,2023-09,35148.397405,2023-10,36422.986336,2023-11,35729.501903,2023-12,29839.787302
153,M,BH,TXG_FOB_USD,W00,6,P1M,2021-01,966.136716,2021-02,927.393449,2021-03,1150.404082,2021-04,1019.349024,2021-05,1153.024376,2021-06,888.210238,2021-07,1143.300413,2021-08,946.215672,2021-09,1273.638335,2021-10,1246.617733,2021-11,1558.283019,2021-12,1580.891591,2022-01,1588.403626,2022-02,1170.730478,2022-03,1534.21771,2022-04,1617.015513,2022-05,1534.104186,2022-06,1641.303523,2022-07,1368.763637,2022-08,1608.343515,2022-09,1506.285322,2022-10,1140.294051,2022-11,1193.172538,2022-12,1271.528202,2023-01,1208.420323,2023-02,1077.759059,2023-03,1435.730982,2023-04,1193.555518,2023-05,1259.883269,2023-06,1304.592261,2023-07,1482.643062,2023-08,1218.696856,2023-09,1184.280054,2023-10,1287.229167,2023-11,1212.548649,2023-12,1165.125753
